,Geneid,bwa,kallisto,star
7464,ENSRNOT00000091856_42272,0,0,0
7465,ENSRNOT00000027187_42273,21,20,19
7466,ENSRNOT00000001162_42274,0,0,0
7467,ENSRNOT00000042562_42275,3,3,3
7468,ENSRNOT00000072196_42276,0,0,0
7469,ENSRNOT00000080206_42277,2,2,2
7470,ENSRNOT00000087987_42278,0,0,0
7471,ENSRNOT00000006808_42279,0,0,0
7472,ENSRNOT00000043224_42280,0,0,0
7473,ENSRNOT00000031973_42281,0,0,0
7474,ENSRNOT00000009435_42282,0,0,0
7475,ENSRNOT00000087234_42283,0,0,0
7476,ENSRNOT00000016205_42284,36,34,32
7477,ENSRNOT00000087622_42285,0,0,0
7478,ENSRNOT00000055630_42286,7,7,7
7479,ENSRNOT00000023886_42287,37,37,32
7480,ENSRNOT00000087540_42288,561,541,508
7481,ENSRNOT00000030813_42289,0,0,0
7482,ENSRNOT00000008898_42290,9,7,7
7483,ENSRNOT00000012942_42291,0,0,0
7484,ENSRNOT00000065023_42292,4,4,1
7485,ENSRNOT00000015963_42293,18,18,18
7486,ENSRNOT00000006622_42294,0,0,0
7487,ENSRNOT00000009582_42295,0,0,0
7488,ENSRNOT00000018523_42296,49,48,45
7489,ENSRNOT00000016297_42297,87,84,82
7490,ENSRNOT00000073530_42298,0,0,0
7491,ENSRNOT00000012604_42299,56,54,47
7492,ENSRNOT00000065333_42300,10,10,8
7493,ENSRNOT00000014912_42301,170,169,154
7494,ENSRNOT00000034589_42302,0,0,0
7495,ENSRNOT00000066925_42303,35,34,33
7496,ENSRNOT00000081875_42304,73,70,67
7497,ENSRNOT00000088190_42305,0,0,0
7498,ENSRNOT00000025994_42306,20,20,17
7499,ENSRNOT00000018629_42307,42,41,40
7500,ENSRNOT00000081891_42308,0,0,0
7501,ENSRNOT00000038940_42309,32,31,29
7502,ENSRNOT00000018004_42310,0,0,0
7503,ENSRNOT00000028703_42311,35,34,34
7504,ENSRNOT00000072468_42312,3,3,3
7505,ENSRNOT00000081511_42313,509,500,464
7506,ENSRNOT00000027263_42314,0,0,0
7507,ENSRNOT00000023387_42315,0,0,0
7508,ENSRNOT00000041697_42316,0,0,0
7509,ENSRNOT00000005286_42317,1721,1682,1574
7510,ENSRNOT00000059451_42318,0,0,0
7511,ENSRNOT00000008535_42319,95,95,88
7512,ENSRNOT00000078671_42320,0,0,0
7513,ENSRNOT00000082665_42321,3,3,3
7514,ENSRNOT00000040965_42322,0,0,0
7515,ENSRNOT00000005353_42323,0,0,0
7516,ENSRNOT00000088679_42324,0,0,0
7517,ENSRNOT00000043909_42325,0,0,0
7518,ENSRNOT00000064468_42326,6,6,6
7519,ENSRNOT00000020672_42327,0,0,0
7520,ENSRNOT00000084020_42328,0,0,0
7521,ENSRNOT00000071107_42329,3,3,3
7522,ENSRNOT00000050112_42330,0,0,0
7523,ENSRNOT00000058282_42331,0,0,0
7524,ENSRNOT00000052407_42332,0,0,0
7525,ENSRNOT00000017870_42333,0,0,0
7526,ENSRNOT00000059593_42334,0,0,0
7527,ENSRNOT00000036956_42335,0,0,0
7528,ENSRNOT00000087062_42336,9,9,9
7529,ENSRNOT00000011167_42337,0,0,0
7530,ENSRNOT00000080594_42338,5,5,5
7531,ENSRNOT00000020647_42339,0,0,0
7532,ENSRNOT00000011263_42340,11,11,10
7533,ENSRNOT00000038038_42341,0,0,0
7534,ENSRNOT00000074941_42342,22,22,21
7535,ENSRNOT00000044279_42343,174,163,147
7536,ENSRNOT00000075032_42344,0,0,0
7537,ENSRNOT00000071189_42345,0,0,0
7538,ENSRNOT00000036821_42346,0,0,0
7539,ENSRNOT00000012091_42347,113,108,98
7540,ENSRNOT00000035985_42348,0,0,0
7541,ENSRNOT00000044628_42349,0,0,0
7542,ENSRNOT00000076541_42350,1,1,1
7543,ENSRNOT00000017347_42351,99,98,91
7544,ENSRNOT00000065312_42352,2,2,2
7545,ENSRNOT00000026985_42353,3,3,3
7546,ENSRNOT00000063942_42354,74,70,63
7547,ENSRNOT00000000039_42355,4,4,4
7548,ENSRNOT00000076996_42356,0,0,0
7549,ENSRNOT00000020383_42357,17,17,17
7550,ENSRNOT00000066769_42358,0,0,0
7551,ENSRNOT00000025581_42359,0,0,0
7552,ENSRNOT00000088966_42360,1,1,1
7553,ENSRNOT00000018526_42361,0,0,0
7554,ENSRNOT00000072334_42362,0,0,0
7555,ENSRNOT00000040861_42363,0,0,0
7556,ENSRNOT00000016642_42364,0,0,0
7557,ENSRNOT00000024424_42365,0,0,0
7558,ENSRNOT00000013790_42366,51,48,46
7559,ENSRNOT00000019531_42367,60,56,54
7560,ENSRNOT00000067901_42368,7,7,6
7561,ENSRNOT00000018486_42369,0,0,0
7562,ENSRNOT00000012234_42370,0,0,0
7563,ENSRNOT00000063952_42371,7,7,7
7564,ENSRNOT00000049730_42372,0,0,0
7565,ENSRNOT00000005055_42373,0,0,0
7566,ENSRNOT00000061620_42374,0,0,0
7567,ENSRNOT00000091865_42375,0,0,0
7568,ENSRNOT00000027850_42376,0,0,0
7569,ENSRNOT00000022152_42377,0,0,0
7570,ENSRNOT00000076375_42378,0,0,0
7571,ENSRNOT00000055886_42379,1,1,1
7572,ENSRNOT00000017085_42380,49,48,43
7573,ENSRNOT00000009960_42381,0,0,0
7574,ENSRNOT00000027630_42382,10,10,9
7575,ENSRNOT00000084268_42383,711,701,660
7576,ENSRNOT00000023169_42384,83,82,78
7577,ENSRNOT00000059403_42385,0,0,0
7578,ENSRNOT00000043535_42386,0,0,0
7579,ENSRNOT00000001302_42387,3,3,3
7580,ENSRNOT00000017615_42388,0,0,0
7581,ENSRNOT00000007954_42389,17,17,17
7582,ENSRNOT00000029524_42390,0,0,0
7583,ENSRNOT00000019497_42391,41,40,37
7584,ENSRNOT00000005770_42392,2,2,2
7585,ENSRNOT00000014692_42393,0,0,0
7586,ENSRNOT00000042653_42394,2,2,2
7587,ENSRNOT00000035084_42395,55,53,49
7588,ENSRNOT00000071936_42396,0,0,0
7589,ENSRNOT00000023526_42397,832,818,788
7590,ENSRNOT00000027770_42398,0,0,0
7591,ENSRNOT00000046583_42399,0,0,0
7592,ENSRNOT00000071707_42400,3,3,3
7593,ENSRNOT00000074842_42401,3,3,3
7594,ENSRNOT00000073983_42402,27,26,26
7595,ENSRNOT00000032047_42403,72,70,65
7596,ENSRNOT00000083439_42404,0,0,0
7597,ENSRNOT00000074027_42405,0,0,0
7598,ENSRNOT00000050369_42406,0,0,0
7599,ENSRNOT00000036460_42407,160,143,134
7600,ENSRNOT00000078848_42408,0,0,0
7601,ENSRNOT00000045300_42409,4,4,4
7602,ENSRNOT00000055187_42410,1,1,1
7603,ENSRNOT00000028116_42411,0,0,0
7604,ENSRNOT00000045765_42412,0,0,0
7605,ENSRNOT00000020662_42413,63,63,57
7606,ENSRNOT00000025925_42414,276,275,257
7607,ENSRNOT00000091937_42415,13,4,0
7608,ENSRNOT00000031851_42416,0,0,0
7609,ENSRNOT00000051414_42417,5,5,5
7610,ENSRNOT00000059246_42418,95,95,93
7611,ENSRNOT00000035910_42419,0,0,0
7612,ENSRNOT00000055427_42420,0,0,0
7613,ENSRNOT00000042582_42421,0,0,0
7614,ENSRNOT00000026087_42422,66,66,61
7615,ENSRNOT00000014720_42423,0,0,0
7616,ENSRNOT00000061503_42424,0,0,0
7617,ENSRNOT00000027727_42425,6,6,3
7618,ENSRNOT00000023140_42426,3,3,2
7619,ENSRNOT00000090661_42427,0,0,0
7620,ENSRNOT00000081951_42428,0,0,0
7621,ENSRNOT00000012881_42429,5,5,4
7622,ENSRNOT00000085205_42430,0,0,0
7623,ENSRNOT00000015344_42431,6,6,6
7624,ENSRNOT00000042968_42432,10,10,9
7625,ENSRNOT00000067319_42433,0,0,0
7626,ENSRNOT00000027337_42434,1,1,1
7627,ENSRNOT00000071603_42435,0,0,0
7628,ENSRNOT00000014139_42436,1,1,1
7629,ENSRNOT00000019551_42437,4,4,4
7630,ENSRNOT00000011930_42438,173,170,162
7631,ENSRNOT00000034001_42439,0,0,0
7632,ENSRNOT00000089411_42440,38,38,35
7633,ENSRNOT00000066891_42441,0,0,0
7634,ENSRNOT00000081037_42442,325,314,282
7635,ENSRNOT00000022486_42443,83,80,77
7636,ENSRNOT00000014791_42444,0,0,0
7637,ENSRNOT00000021923_42445,12,12,10
7638,ENSRNOT00000086114_42446,81,81,75
7639,ENSRNOT00000051890_42447,0,0,0
7640,ENSRNOT00000022943_42448,0,0,0
7641,ENSRNOT00000083841_42449,193,189,180
7642,ENSRNOT00000082433_42450,24,24,24
7643,ENSRNOT00000005023_42451,0,0,0
7644,ENSRNOT00000020817_42452,0,0,0
7645,ENSRNOT00000072183_42453,0,0,0
7646,ENSRNOT00000035049_42454,0,0,0
7647,ENSRNOT00000088312_42455,2,2,2
7648,ENSRNOT00000064799_42456,0,0,0
7649,ENSRNOT00000071293_42457,0,0,0
7650,ENSRNOT00000049269_42458,0,0,0
7651,ENSRNOT00000015163_42459,0,0,0
7652,ENSRNOT00000013370_42460,50,48,42
7653,ENSRNOT00000045458_42461,0,0,0
7654,ENSRNOT00000089831_42462,0,0,0
7655,ENSRNOT00000005489_42463,0,0,0
7656,ENSRNOT00000066526_42464,2,2,2
7657,ENSRNOT00000018438_42465,0,0,0
7658,ENSRNOT00000078992_42466,0,0,0
7659,ENSRNOT00000026986_42467,0,0,0
7660,ENSRNOT00000020390_42468,0,0,0
7661,ENSRNOT00000004058_42469,4,3,3
7662,ENSRNOT00000010551_42470,559,547,510
7663,ENSRNOT00000034639_42471,0,0,0
7664,ENSRNOT00000005015_42472,5,5,4
7665,ENSRNOT00000019737_42473,242,237,217
7666,ENSRNOT00000042848_42474,0,0,0
7667,ENSRNOT00000008057_42475,77,77,69
7668,ENSRNOT00000013760_42476,0,0,0
7669,ENSRNOT00000065555_42477,80,79,74
7670,ENSRNOT00000048887_42478,0,0,0
7671,ENSRNOT00000013778_42479,0,0,0
7672,ENSRNOT00000054897_42480,0,0,0
7673,ENSRNOT00000048262_42481,0,0,0
7674,ENSRNOT00000079159_42482,0,0,0
7675,ENSRNOT00000025174_42483,0,0,0
7676,ENSRNOT00000032202_42484,0,0,0
7677,ENSRNOT00000026757_42485,0,0,0
7678,ENSRNOT00000068434_42486,0,0,0
7679,ENSRNOT00000013481_42487,67,65,54
7680,ENSRNOT00000072487_42488,0,0,0
7681,ENSRNOT00000020028_42489,0,0,0
7682,ENSRNOT00000005204_42490,0,0,0
7683,ENSRNOT00000029177_42491,0,0,0
7684,ENSRNOT00000070978_42492,1,0,0
7685,ENSRNOT00000074247_42493,0,0,0
7686,ENSRNOT00000021738_42494,1,0,0
7687,ENSRNOT00000026581_42495,3,3,3
7688,ENSRNOT00000079984_42496,0,0,0
7689,ENSRNOT00000051953_42497,0,0,0
7690,ENSRNOT00000001242_42498,0,0,0
7691,ENSRNOT00000051827_42499,0,0,0
7692,ENSRNOT00000054966_42500,0,0,0
7693,ENSRNOT00000075959_42501,0,0,0
7694,ENSRNOT00000071479_42502,0,0,0
7695,ENSRNOT00000051570_42503,0,0,0
7696,ENSRNOT00000020695_42504,0,0,0
7697,ENSRNOT00000073178_42505,0,0,0
7698,ENSRNOT00000050010_42506,0,0,0
7699,ENSRNOT00000002132_42507,0,0,0
7700,ENSRNOT00000074412_42508,1,1,1
7701,ENSRNOT00000014514_42509,0,0,0
7702,ENSRNOT00000010580_42510,1,1,1
7703,ENSRNOT00000018849_42511,0,0,0
7704,ENSRNOT00000021071_42512,415,397,364
7705,ENSRNOT00000028924_42513,0,0,0
7706,ENSRNOT00000027773_42514,144,139,123
7707,ENSRNOT00000008655_42515,7,7,7
7708,ENSRNOT00000073589_42516,0,0,0
7709,ENSRNOT00000020357_42517,1,0,0
7710,ENSRNOT00000028299_42518,0,0,0
7711,ENSRNOT00000009759_42519,21,20,19
7712,ENSRNOT00000009611_42520,31,31,31
7713,ENSRNOT00000026341_42521,123,123,108
7714,ENSRNOT00000059211_42522,0,0,0
7715,ENSRNOT00000011765_42523,24,21,21
7716,ENSRNOT00000086504_42524,0,0,0
7717,ENSRNOT00000092470_42525,4,4,4
7718,ENSRNOT00000057880_42526,0,0,0
7719,ENSRNOT00000055226_42527,0,0,0
7720,ENSRNOT00000046005_42528,0,0,0
7721,ENSRNOT00000012325_42529,0,0,0
7722,ENSRNOT00000077390_42530,0,0,0
7723,ENSRNOT00000072679_42531,0,0,0
7724,ENSRNOT00000009468_42532,10,10,6
7725,ENSRNOT00000071477_42533,45,42,42
7726,ENSRNOT00000017186_42534,0,0,0
7727,ENSRNOT00000025934_42535,9,7,7
7728,ENSRNOT00000054775_42536,37,37,32
7729,ENSRNOT00000034563_42537,0,0,0
7730,ENSRNOT00000087861_42538,0,0,0
7731,ENSRNOT00000076882_42539,15,15,14
7732,ENSRNOT00000072292_42540,0,0,0
7733,ENSRNOT00000026065_42541,0,0,0
7734,ENSRNOT00000026146_42542,19,16,16
7735,ENSRNOT00000005367_42543,0,0,0
7736,ENSRNOT00000003061_42544,0,0,0
7737,ENSRNOT00000083626_42545,4,4,3
7738,ENSRNOT00000019070_42546,1,1,1
7739,ENSRNOT00000093083_42547,7,7,6
7740,ENSRNOT00000059997_42548,0,0,0
7741,ENSRNOT00000027067_42549,6,6,5
7742,ENSRNOT00000004942_42550,47,46,40
7743,ENSRNOT00000038311_42551,0,0,0
7744,ENSRNOT00000026595_42552,1,0,0
7745,ENSRNOT00000055012_42553,0,0,0
7746,ENSRNOT00000058893_42554,0,0,0
7747,ENSRNOT00000018064_42555,0,0,0
7748,ENSRNOT00000010748_42556,0,0,0
7749,ENSRNOT00000044511_42557,0,0,0
7750,ENSRNOT00000014505_42558,0,0,0
7751,ENSRNOT00000005905_42559,0,0,0
7752,ENSRNOT00000079266_42560,0,0,0
7753,ENSRNOT00000034380_42561,0,0,0
7754,ENSRNOT00000092207_42562,288,283,262
7755,ENSRNOT00000042881_42563,32,26,25
7756,ENSRNOT00000061224_42564,0,0,0
7757,ENSRNOT00000003421_42565,0,0,0
7758,ENSRNOT00000088256_42566,0,0,0
7759,ENSRNOT00000071889_42567,0,0,0
7760,ENSRNOT00000011507_42568,1,1,1
7761,ENSRNOT00000008138_42569,0,0,0
7762,ENSRNOT00000054830_42570,48,48,45
7763,ENSRNOT00000014623_42571,0,0,0
7764,ENSRNOT00000029046_42572,0,0,0
7765,ENSRNOT00000079283_42573,0,0,0
7766,ENSRNOT00000042410_42574,0,0,0
7767,ENSRNOT00000028997_42575,0,0,0
7768,ENSRNOT00000027927_42576,332,325,307
7769,ENSRNOT00000045035_42577,0,0,0
7770,ENSRNOT00000064116_42578,169,169,161
7771,ENSRNOT00000083451_42579,0,0,0
7772,ENSRNOT00000063941_42580,0,0,0
7773,ENSRNOT00000013224_42581,547,535,502
7774,ENSRNOT00000008525_42582,60,59,57
7775,ENSRNOT00000083610_42583,0,0,0
7776,ENSRNOT00000041961_42584,0,0,0
7777,ENSRNOT00000072816_42585,0,0,0
7778,ENSRNOT00000072972_42586,0,0,0
7779,ENSRNOT00000014645_42587,5,5,5
7780,ENSRNOT00000012066_42588,12,10,9
7781,ENSRNOT00000006827_42589,23,23,21
7782,ENSRNOT00000001536_42590,4,4,4
7783,ENSRNOT00000002119_42591,0,0,0
7784,ENSRNOT00000059073_42592,141,139,136
7785,ENSRNOT00000084911_42593,0,0,0
7786,ENSRNOT00000027264_42594,73,69,65
7787,ENSRNOT00000026336_42595,89,86,84
7788,ENSRNOT00000077695_42596,397,383,338
7789,ENSRNOT00000055822_42597,0,0,0
7790,ENSRNOT00000055268_42598,0,0,0
7791,ENSRNOT00000001794_42599,149,148,139
7792,ENSRNOT00000006053_42600,54,54,50
7793,ENSRNOT00000084789_42601,0,0,0
7794,ENSRNOT00000041509_42602,0,0,0
7795,ENSRNOT00000066149_42603,0,0,0
7796,ENSRNOT00000008168_42604,19,19,18
7797,ENSRNOT00000058351_42605,121,120,106
7798,ENSRNOT00000092778_42606,0,0,0
7799,ENSRNOT00000075656_42607,4,4,4
7800,ENSRNOT00000028033_42608,1,1,1
7801,ENSRNOT00000072067_42609,0,0,0
7802,ENSRNOT00000017247_42610,31,31,30
7803,ENSRNOT00000089933_42611,53,52,47
7804,ENSRNOT00000085677_42612,0,0,0
7805,ENSRNOT00000011500_42613,5,5,5
7806,ENSRNOT00000009965_42614,0,0,0
7807,ENSRNOT00000033976_42615,32,31,29
7808,ENSRNOT00000086809_42616,0,0,0
7809,ENSRNOT00000032250_42617,0,0,0
7810,ENSRNOT00000074814_42618,6,6,6
7811,ENSRNOT00000081775_42619,0,0,0
7812,ENSRNOT00000090417_42620,1,0,0
7813,ENSRNOT00000022582_42621,33,33,31
7814,ENSRNOT00000024697_42622,20,20,16
7815,ENSRNOT00000082611_42623,0,0,0
7816,ENSRNOT00000001295_42624,23,20,20
7817,ENSRNOT00000005511_42625,0,0,0
7818,ENSRNOT00000038521_42626,44,41,36
7819,ENSRNOT00000032289_42627,0,0,0
7820,ENSRNOT00000076652_42628,1,1,1
7821,ENSRNOT00000001591_42629,24,24,23
7822,ENSRNOT00000033044_42630,0,0,0
7823,ENSRNOT00000086340_42631,2,2,2
7824,ENSRNOT00000012434_42632,1,1,1
7825,ENSRNOT00000079256_42633,8,8,8
7826,ENSRNOT00000016194_42634,0,0,0
7827,ENSRNOT00000002983_42635,0,0,0
7828,ENSRNOT00000006911_42636,9,9,9
7829,ENSRNOT00000083251_42637,0,0,0
7830,ENSRNOT00000027145_42638,31,31,31
7831,ENSRNOT00000085326_42639,3,3,3
7832,ENSRNOT00000057190_42640,6,6,5
7833,ENSRNOT00000060943_42641,0,0,0
7834,ENSRNOT00000018209_42642,0,0,0
7835,ENSRNOT00000081919_42643,4,4,4
7836,ENSRNOT00000048313_42644,0,0,0
7837,ENSRNOT00000006802_42645,53,53,50
7838,ENSRNOT00000000475_42646,29,29,28
7839,ENSRNOT00000028343_42647,0,0,0
7840,ENSRNOT00000002465_42648,0,0,0
7841,ENSRNOT00000021318_42649,118,115,102
7842,ENSRNOT00000051110_42650,0,0,0
7843,ENSRNOT00000087659_42651,0,0,0
7844,ENSRNOT00000025198_42652,403,398,363
7845,ENSRNOT00000029266_42653,35,34,33
7846,ENSRNOT00000020757_42654,4,4,4
7847,ENSRNOT00000032522_42655,0,0,0
7848,ENSRNOT00000018173_42656,230,228,213
7849,ENSRNOT00000031425_42657,0,0,0
7850,ENSRNOT00000018780_42658,0,0,0
7851,ENSRNOT00000020005_42659,2,2,2
7852,ENSRNOT00000084030_42660,1,1,1
7853,ENSRNOT00000047044_42661,3,2,2
7854,ENSRNOT00000032881_42662,0,0,0
7855,ENSRNOT00000067679_42663,0,0,0
7856,ENSRNOT00000089722_42664,1,1,1
7857,ENSRNOT00000089423_42665,0,0,0
7858,ENSRNOT00000043099_42666,26,24,24
7859,ENSRNOT00000043027_42667,3,3,3
7860,ENSRNOT00000042522_42668,0,0,0
7861,ENSRNOT00000016163_42669,288,287,266
7862,ENSRNOT00000088207_42670,0,0,0
7863,ENSRNOT00000061140_42671,39,37,33
7864,ENSRNOT00000000306_42672,1139,1131,1065
7865,ENSRNOT00000078063_42673,12,12,11
7866,ENSRNOT00000087469_42674,0,0,0
7867,ENSRNOT00000011761_42675,0,0,0
7868,ENSRNOT00000041518_42676,0,0,0
7869,ENSRNOT00000032995_42677,80,74,66
7870,ENSRNOT00000011240_42678,0,0,0
7871,ENSRNOT00000035383_42679,3,3,2
7872,ENSRNOT00000015178_42680,126,122,115
7873,ENSRNOT00000022847_42681,0,0,0
7874,ENSRNOT00000050448_42682,0,0,0
7875,ENSRNOT00000034485_42683,1,1,1
7876,ENSRNOT00000042914_42684,6,6,3
7877,ENSRNOT00000019991_42685,1,1,1
7878,ENSRNOT00000071569_42686,0,0,0
7879,ENSRNOT00000030203_42687,0,0,0
7880,ENSRNOT00000022497_42688,3,3,2
7881,ENSRNOT00000058956_42689,0,0,0
7882,ENSRNOT00000038811_42690,9,9,7
7883,ENSRNOT00000045946_42691,74,73,65
7884,ENSRNOT00000090360_42692,208,204,187
7885,ENSRNOT00000083886_42693,0,0,0
7886,ENSRNOT00000045037_42694,0,0,0
7887,ENSRNOT00000087259_42695,0,0,0
7888,ENSRNOT00000060492_42696,11,11,11
7889,ENSRNOT00000025009_42697,0,0,0
7890,ENSRNOT00000026396_42698,35,33,32
7891,ENSRNOT00000073421_42699,0,0,0
7892,ENSRNOT00000035743_42700,5,5,5
7893,ENSRNOT00000007356_42701,0,0,0
7894,ENSRNOT00000027165_42702,14,14,12
7895,ENSRNOT00000066220_42703,0,0,0
7896,ENSRNOT00000046111_42704,0,0,0
7897,ENSRNOT00000015272_42705,2,2,2
7898,ENSRNOT00000030726_42706,2,2,2
7899,ENSRNOT00000001077_42707,3,3,3
7900,ENSRNOT00000019992_42708,7,7,5
7901,ENSRNOT00000033499_42709,0,0,0
7902,ENSRNOT00000026631_42710,28,28,28
7903,ENSRNOT00000007851_42711,5,5,5
7904,ENSRNOT00000077788_42712,208,201,186
7905,ENSRNOT00000025569_42713,0,0,0
7906,ENSRNOT00000001883_42714,0,0,0
7907,ENSRNOT00000078421_42715,8,8,7
7908,ENSRNOT00000013122_42716,0,0,0
7909,ENSRNOT00000088323_42717,3,2,2
7910,ENSRNOT00000025894_42718,39,39,36
7911,ENSRNOT00000012267_42719,0,0,0
7912,ENSRNOT00000087748_42720,2,2,1
7913,ENSRNOT00000019101_42721,0,0,0
7914,ENSRNOT00000064006_42722,0,0,0
7915,ENSRNOT00000044521_42723,0,0,0
7916,ENSRNOT00000001469_42724,23,22,21
7917,ENSRNOT00000034400_42725,130,127,122
7918,ENSRNOT00000004740_42726,118,114,108
7919,ENSRNOT00000087519_42727,0,0,0
7920,ENSRNOT00000089341_42728,2,2,2
7921,ENSRNOT00000041813_42729,2775,2718,2550
7922,ENSRNOT00000059210_42730,0,0,0
7923,ENSRNOT00000050868_42731,5,5,4
7924,ENSRNOT00000092099_42732,0,0,0
7925,ENSRNOT00000004382_42733,0,0,0
7926,ENSRNOT00000027258_42734,90,88,82
7927,ENSRNOT00000021185_42735,66,66,64
7928,ENSRNOT00000061664_42736,12,12,11
7929,ENSRNOT00000045484_42737,234,228,214
7930,ENSRNOT00000047255_42738,0,0,0
7931,ENSRNOT00000022630_42739,0,0,0
7932,ENSRNOT00000065280_42740,1343,1312,1175
7933,ENSRNOT00000028445_42741,0,0,0
7934,ENSRNOT00000005490_42742,10,10,7
7935,ENSRNOT00000045223_42743,0,0,0
7936,ENSRNOT00000051483_42744,1,0,0
7937,ENSRNOT00000003593_42745,0,0,0
7938,ENSRNOT00000040998_42746,0,0,0
7939,ENSRNOT00000087838_42747,0,0,0
7940,ENSRNOT00000080242_42748,0,0,0
7941,ENSRNOT00000064863_42749,0,0,0
7942,ENSRNOT00000029868_42750,13,13,9
7943,ENSRNOT00000021862_42751,3940,3867,3651
7944,ENSRNOT00000027028_42752,185,183,171
7945,ENSRNOT00000057045_42753,5,5,5
7946,ENSRNOT00000016495_42754,271,269,249
7947,ENSRNOT00000085005_42755,0,0,0
7948,ENSRNOT00000008557_42756,394,394,379
7949,ENSRNOT00000032376_42757,0,0,0
7950,ENSRNOT00000049936_42758,0,0,0
7951,ENSRNOT00000028609_42759,15,15,12
7952,ENSRNOT00000008200_42760,527,519,473
7953,ENSRNOT00000015779_42761,1,1,1
7954,ENSRNOT00000066020_42762,0,0,0
7955,ENSRNOT00000002896_42763,1,1,1
7956,ENSRNOT00000010755_42764,0,0,0
7957,ENSRNOT00000089451_42765,934,906,838
7958,ENSRNOT00000003625_42766,0,0,0
7959,ENSRNOT00000048941_42767,0,0,0
7960,ENSRNOT00000001644_42768,18,18,18
7961,ENSRNOT00000031842_42769,185,181,155
7962,ENSRNOT00000011315_42770,107,105,84
7963,ENSRNOT00000078578_42771,136,135,129
7964,ENSRNOT00000018146_42772,4,3,3
7965,ENSRNOT00000058517_42773,0,0,0
7966,ENSRNOT00000090319_42774,144,138,122
7967,ENSRNOT00000056190_42775,0,0,0
7968,ENSRNOT00000071271_42776,0,0,0
7969,ENSRNOT00000014664_42777,0,0,0
7970,ENSRNOT00000056079_42778,5,5,2
7971,ENSRNOT00000022373_42779,30,30,23
7972,ENSRNOT00000076473_42780,145,143,118
7973,ENSRNOT00000075513_42781,0,0,0
7974,ENSRNOT00000072771_42782,20,18,17
7975,ENSRNOT00000020443_42783,538,527,484
7976,ENSRNOT00000022833_42784,29,29,27
7977,ENSRNOT00000019351_42785,18,18,15
7978,ENSRNOT00000010242_42786,0,0,0
7979,ENSRNOT00000024578_42787,0,0,0
7980,ENSRNOT00000015418_42788,17,17,11
7981,ENSRNOT00000089719_42789,0,0,0
7982,ENSRNOT00000033460_42790,0,0,0
7983,ENSRNOT00000050837_42791,0,0,0
7984,ENSRNOT00000066478_42792,0,0,0
7985,ENSRNOT00000057073_42793,0,0,0
7986,ENSRNOT00000078867_42794,0,0,0
7987,ENSRNOT00000078419_42795,0,0,0
7988,ENSRNOT00000022286_42796,0,0,0
7989,ENSRNOT00000004111_42797,4,2,1
7990,ENSRNOT00000014828_42798,160,159,137
7991,ENSRNOT00000025490_42799,0,0,0
7992,ENSRNOT00000086305_42800,2,2,2
7993,ENSRNOT00000007474_42801,0,0,0
7994,ENSRNOT00000021257_42802,17,17,16
7995,ENSRNOT00000003728_42803,5,5,5
7996,ENSRNOT00000005668_42804,4,4,4
7997,ENSRNOT00000023769_42805,0,0,0
7998,ENSRNOT00000049743_42806,0,0,0
7999,ENSRNOT00000054948_42807,0,0,0
8000,ENSRNOT00000022864_42808,1118,1073,909
8001,ENSRNOT00000089435_42809,12,12,12
8002,ENSRNOT00000016632_42810,0,0,0
8003,ENSRNOT00000072427_42811,0,0,0
8004,ENSRNOT00000010126_42812,0,0,0
8005,ENSRNOT00000078875_42813,0,0,0
8006,ENSRNOT00000084123_42814,97,97,93
8007,ENSRNOT00000077823_42815,8,7,6
8008,ENSRNOT00000065135_42816,11,11,11
8009,ENSRNOT00000005313_42817,0,0,0
8010,ENSRNOT00000079382_42818,1614,1564,1321
8011,ENSRNOT00000086641_42819,95,94,86
8012,ENSRNOT00000060370_42820,0,0,0
8013,ENSRNOT00000014388_42821,0,0,0
8014,ENSRNOT00000038972_42822,0,0,0
8015,ENSRNOT00000070984_42823,338,329,296
8016,ENSRNOT00000072282_42824,0,0,0
8017,ENSRNOT00000040556_42825,0,0,0
8018,ENSRNOT00000006235_42826,0,0,0
8019,ENSRNOT00000044420_42827,0,0,0
8020,ENSRNOT00000042834_42828,0,0,0
8021,ENSRNOT00000005746_42829,275,269,248
8022,ENSRNOT00000087692_42830,69,69,64
8023,ENSRNOT00000079621_42831,0,0,0
8024,ENSRNOT00000018864_42832,85,85,68
8025,ENSRNOT00000093181_42833,38,36,33
8026,ENSRNOT00000085191_42834,36,34,29
8027,ENSRNOT00000032363_42835,0,0,0
8028,ENSRNOT00000044381_42836,0,0,0
8029,ENSRNOT00000003535_42837,0,0,0
8030,ENSRNOT00000073088_42838,0,0,0
8031,ENSRNOT00000079479_42839,0,0,0
8032,ENSRNOT00000051009_42840,0,0,0
8033,ENSRNOT00000016046_42841,0,0,0
8034,ENSRNOT00000090764_42842,17,17,16
8035,ENSRNOT00000026697_42843,9,9,9
8036,ENSRNOT00000001941_42844,776,752,679
8037,ENSRNOT00000010610_42845,42,42,38
8038,ENSRNOT00000010846_42846,0,0,0
8039,ENSRNOT00000031193_42847,89,89,77
8040,ENSRNOT00000016351_42848,507,499,469
8041,ENSRNOT00000091642_42849,0,0,0
8042,ENSRNOT00000087602_42850,1,1,1
8043,ENSRNOT00000012372_42851,97,95,78
8044,ENSRNOT00000011651_42852,146,144,136
