Geneid,rat_DMF_hi_RPH_6_S54_L002_R1_001
ENSRNOT00000048613_37332,0
ENSRNOT00000008104_37333,0
ENSRNOT00000080171_37334,0
ENSRNOT00000068460_37335,0
ENSRNOT00000038449_37336,0
ENSRNOT00000025634_37337,12
ENSRNOT00000005100_37338,0
ENSRNOT00000057774_37339,0
ENSRNOT00000018951_37340,4
ENSRNOT00000008887_37341,12
ENSRNOT00000026433_37342,1
ENSRNOT00000091756_37343,33
ENSRNOT00000019929_37344,0
ENSRNOT00000019528_37345,9
ENSRNOT00000021158_37346,85
ENSRNOT00000039720_37347,0
ENSRNOT00000007940_37348,171
ENSRNOT00000068082_37349,17
ENSRNOT00000017387_37350,0
ENSRNOT00000083340_37351,21
ENSRNOT00000017566_37352,6
ENSRNOT00000029533_37353,0
ENSRNOT00000048691_37354,295
ENSRNOT00000033940_37355,0
ENSRNOT00000065144_37356,651
ENSRNOT00000047230_37357,0
ENSRNOT00000074980_37358,0
ENSRNOT00000022461_37359,0
ENSRNOT00000003600_37360,11
ENSRNOT00000020345_37361,456
ENSRNOT00000007515_37362,0
ENSRNOT00000013378_37363,324
ENSRNOT00000023829_37364,0
ENSRNOT00000068752_37365,0
ENSRNOT00000002568_37366,87
ENSRNOT00000024878_37367,41
ENSRNOT00000067623_37368,60
ENSRNOT00000038816_37369,0
ENSRNOT00000068048_37370,0
ENSRNOT00000012929_37371,0
ENSRNOT00000074948_37373,0
ENSRNOT00000035623_37374,1
ENSRNOT00000026489_37375,0
ENSRNOT00000013324_37376,425
ENSRNOT00000028814_37377,10
ENSRNOT00000088493_37378,133
ENSRNOT00000021358_37379,274
ENSRNOT00000071891_37380,2
ENSRNOT00000079940_37381,0
ENSRNOT00000004249_37382,2
ENSRNOT00000023890_37383,15
ENSRNOT00000041515_37384,0
ENSRNOT00000019747_37385,0
ENSRNOT00000031370_37386,0
ENSRNOT00000037339_37387,30
ENSRNOT00000028067_37388,0
ENSRNOT00000021629_37389,2150
ENSRNOT00000034670_37390,0
ENSRNOT00000090200_37391,6
ENSRNOT00000006307_37392,63
ENSRNOT00000081470_37393,1
ENSRNOT00000010881_37394,0
ENSRNOT00000045556_37395,0
ENSRNOT00000045375_37396,0
ENSRNOT00000021569_37397,13
ENSRNOT00000025933_37398,797
ENSRNOT00000007612_37399,339
ENSRNOT00000077541_37400,0
ENSRNOT00000028244_37401,12
ENSRNOT00000002907_37402,9
ENSRNOT00000056880_37403,0
ENSRNOT00000009565_37404,15
ENSRNOT00000007672_37405,0
ENSRNOT00000068413_37406,0
ENSRNOT00000038687_37407,0
ENSRNOT00000085736_37408,25
ENSRNOT00000029208_37409,0
ENSRNOT00000067741_37410,2
ENSRNOT00000008817_37411,0
ENSRNOT00000047836_37412,205
ENSRNOT00000048614_37413,0
ENSRNOT00000057623_37414,23
ENSRNOT00000000446_37415,8
ENSRNOT00000071239_37416,5
ENSRNOT00000029513_37417,6
ENSRNOT00000091773_37418,10
ENSRNOT00000008423_37419,0
ENSRNOT00000020762_37420,0
ENSRNOT00000018828_37421,0
ENSRNOT00000032454_37422,372
ENSRNOT00000005706_37423,0
ENSRNOT00000019781_37424,214
ENSRNOT00000054960_37425,38
ENSRNOT00000048467_37426,0
ENSRNOT00000090708_37427,0
ENSRNOT00000048500_37428,0
ENSRNOT00000061674_37429,0
ENSRNOT00000079495_37430,37
ENSRNOT00000017204_37431,156
ENSRNOT00000066431_37432,187
ENSRNOT00000003789_37433,0
ENSRNOT00000083169_37434,80
ENSRNOT00000028219_37435,35
ENSRNOT00000061882_37436,284
ENSRNOT00000020472_37437,144
ENSRNOT00000029451_37438,2
ENSRNOT00000010541_37439,3
ENSRNOT00000087668_37440,1
ENSRNOT00000006172_37441,18
ENSRNOT00000058148_37442,72
ENSRNOT00000013408_37443,0
ENSRNOT00000041421_37444,0
ENSRNOT00000023428_37445,25
ENSRNOT00000087052_37446,0
ENSRNOT00000040224_37447,0
ENSRNOT00000043739_37448,0
ENSRNOT00000087154_37449,178
ENSRNOT00000016911_37450,0
ENSRNOT00000036212_37451,11
ENSRNOT00000065733_37452,19
ENSRNOT00000028271_37453,7
ENSRNOT00000007578_37454,0
ENSRNOT00000084396_37455,230
ENSRNOT00000071999_37456,15
ENSRNOT00000061599_37457,0
ENSRNOT00000058838_37458,0
ENSRNOT00000018953_37459,0
ENSRNOT00000075939_37460,0
ENSRNOT00000065705_37461,15
ENSRNOT00000035651_37462,0
ENSRNOT00000001732_37463,0
ENSRNOT00000059628_37464,0
ENSRNOT00000089349_37465,29
ENSRNOT00000012343_37466,0
ENSRNOT00000013833_37467,0
ENSRNOT00000044038_37468,16
ENSRNOT00000047043_37469,4
ENSRNOT00000055877_37470,0
ENSRNOT00000084902_37471,35
ENSRNOT00000012420_37472,0
ENSRNOT00000011393_37473,0
ENSRNOT00000074011_37474,0
ENSRNOT00000028184_37475,11
ENSRNOT00000010628_37476,0
ENSRNOT00000067905_37477,99
ENSRNOT00000024850_37478,1
ENSRNOT00000076954_37479,24
ENSRNOT00000077378_37480,0
ENSRNOT00000086375_37481,0
ENSRNOT00000075180_37482,0
ENSRNOT00000085882_37483,0
ENSRNOT00000028149_37484,563
ENSRNOT00000030056_37485,0
ENSRNOT00000061883_37486,2
ENSRNOT00000037823_37487,0
ENSRNOT00000041532_37488,0
ENSRNOT00000025611_37489,0
ENSRNOT00000078667_37490,42
ENSRNOT00000022661_37491,39
ENSRNOT00000029076_37492,0
ENSRNOT00000028558_37493,0
ENSRNOT00000030246_37494,342
ENSRNOT00000040393_37495,0
ENSRNOT00000002033_37496,7
ENSRNOT00000080110_37497,0
ENSRNOT00000083250_37498,384
ENSRNOT00000000745_37499,0
ENSRNOT00000028072_37500,0
ENSRNOT00000039649_37501,0
ENSRNOT00000004670_37502,0
ENSRNOT00000090153_37503,1
ENSRNOT00000086656_37504,66
ENSRNOT00000056109_37505,0
ENSRNOT00000012195_37506,0
ENSRNOT00000049380_37507,0
ENSRNOT00000049170_37508,22
ENSRNOT00000085688_37509,0
ENSRNOT00000049622_37510,0
ENSRNOT00000077428_37511,44
ENSRNOT00000003931_37512,135
ENSRNOT00000030458_37513,13
ENSRNOT00000037381_37514,22
ENSRNOT00000072481_37515,119
ENSRNOT00000081116_37516,0
ENSRNOT00000038454_37517,0
ENSRNOT00000027439_37518,60
ENSRNOT00000048370_37519,0
ENSRNOT00000064122_37520,14
ENSRNOT00000041106_37521,70
ENSRNOT00000037483_37522,11
ENSRNOT00000042925_37523,179
ENSRNOT00000049044_37524,0
ENSRNOT00000058476_37525,0
ENSRNOT00000010103_37526,22
ENSRNOT00000078786_37527,11
ENSRNOT00000013046_37528,274
ENSRNOT00000089318_37529,0
ENSRNOT00000056225_37530,0
ENSRNOT00000067739_37531,18
ENSRNOT00000056557_37532,0
ENSRNOT00000090162_37533,110
ENSRNOT00000014484_37534,15
ENSRNOT00000010489_37535,3
ENSRNOT00000077646_37536,52
ENSRNOT00000073706_37537,0
ENSRNOT00000026558_37538,0
ENSRNOT00000026387_37539,0
ENSRNOT00000006162_37540,0
ENSRNOT00000043967_37541,0
ENSRNOT00000073985_37542,4
ENSRNOT00000086435_37543,328
ENSRNOT00000006234_37544,0
ENSRNOT00000078085_37545,0
ENSRNOT00000014814_37546,2
ENSRNOT00000001562_37547,66
ENSRNOT00000024201_37548,0
ENSRNOT00000082791_37549,0
ENSRNOT00000077592_37550,0
ENSRNOT00000043250_37551,0
ENSRNOT00000051685_37552,9
ENSRNOT00000044351_37553,0
ENSRNOT00000019553_37554,16
ENSRNOT00000064662_37555,251
ENSRNOT00000014541_37556,3
ENSRNOT00000055166_37557,0
ENSRNOT00000018640_37558,27
ENSRNOT00000085144_37559,0
ENSRNOT00000008478_37560,5
ENSRNOT00000020017_37561,0
ENSRNOT00000027091_37562,92
ENSRNOT00000000653_37563,22
ENSRNOT00000054719_37564,0
ENSRNOT00000046526_37565,0
ENSRNOT00000017942_37566,12
ENSRNOT00000075084_37567,0
ENSRNOT00000058962_37568,0
ENSRNOT00000021129_37569,1
ENSRNOT00000014731_37570,0
ENSRNOT00000026525_37571,81
ENSRNOT00000020481_37572,9
ENSRNOT00000030162_37573,0
ENSRNOT00000023125_37574,168
ENSRNOT00000076807_37575,0
ENSRNOT00000030344_37576,55
ENSRNOT00000027116_37577,43
ENSRNOT00000043666_37578,0
ENSRNOT00000028733_37579,13
ENSRNOT00000007430_37580,240
ENSRNOT00000017668_37581,2
ENSRNOT00000074210_37582,22
ENSRNOT00000082338_37583,0
ENSRNOT00000085161_37584,0
ENSRNOT00000083479_37585,0
ENSRNOT00000038166_37586,0
ENSRNOT00000032972_37587,2
ENSRNOT00000006522_37588,0
ENSRNOT00000027828_37589,0
ENSRNOT00000083493_37590,90
ENSRNOT00000079250_37591,33
ENSRNOT00000044669_37592,0
ENSRNOT00000036646_37593,22
ENSRNOT00000075670_37594,0
ENSRNOT00000026875_37595,213
ENSRNOT00000017137_37596,2
ENSRNOT00000020219_37597,0
ENSRNOT00000056780_37598,49
ENSRNOT00000002240_37599,35
ENSRNOT00000060937_37600,0
ENSRNOT00000037088_37601,130
ENSRNOT00000025391_37602,9
ENSRNOT00000091891_37603,0
ENSRNOT00000031258_37604,0
ENSRNOT00000039607_37605,46
ENSRNOT00000036472_37606,0
ENSRNOT00000027943_37607,182
ENSRNOT00000079401_37608,0
ENSRNOT00000090603_37609,0
ENSRNOT00000044567_37610,86
ENSRNOT00000067237_37611,250
ENSRNOT00000023437_37612,1
ENSRNOT00000025257_37613,0
ENSRNOT00000066493_37614,0
ENSRNOT00000045073_37615,0
ENSRNOT00000082593_37616,0
ENSRNOT00000073396_37617,0
ENSRNOT00000007553_37618,0
ENSRNOT00000054959_37619,0
ENSRNOT00000047394_37620,0
ENSRNOT00000018512_37621,0
ENSRNOT00000079279_37622,188
ENSRNOT00000074266_37623,0
ENSRNOT00000092546_37624,0
ENSRNOT00000028564_37625,0
ENSRNOT00000048784_37626,2
ENSRNOT00000054958_37627,1458
ENSRNOT00000032077_37628,0
ENSRNOT00000074431_37629,0
ENSRNOT00000027196_37630,94
ENSRNOT00000037494_37631,48
ENSRNOT00000009101_37632,0
ENSRNOT00000010120_37633,12
ENSRNOT00000057475_37634,0
ENSRNOT00000025517_37635,2
ENSRNOT00000086882_37636,0
ENSRNOT00000076512_37637,0
ENSRNOT00000051234_37638,0
ENSRNOT00000027129_37639,8
ENSRNOT00000019848_37640,494
ENSRNOT00000035989_37641,0
ENSRNOT00000024766_37642,0
ENSRNOT00000001098_37643,64
ENSRNOT00000082177_37644,1
ENSRNOT00000059247_37645,0
ENSRNOT00000007476_37646,10
ENSRNOT00000004676_37647,32
ENSRNOT00000021524_37648,11
ENSRNOT00000051001_37649,0
ENSRNOT00000082095_37650,0
ENSRNOT00000088502_37651,31
ENSRNOT00000005574_37652,345
ENSRNOT00000074127_37653,0
ENSRNOT00000087509_37654,9
ENSRNOT00000050365_37655,0
ENSRNOT00000023791_37656,0
ENSRNOT00000015818_37657,0
ENSRNOT00000041151_37658,4
ENSRNOT00000091030_37659,0
ENSRNOT00000074974_37660,0
ENSRNOT00000027190_37661,0
ENSRNOT00000087443_37662,0
ENSRNOT00000041621_37663,17
ENSRNOT00000006219_37664,0
ENSRNOT00000035238_37665,154
ENSRNOT00000051363_37666,0
ENSRNOT00000009184_37667,0
ENSRNOT00000084666_37668,0
ENSRNOT00000039983_37669,0
ENSRNOT00000013905_37670,106
ENSRNOT00000025746_37671,5
ENSRNOT00000087848_37672,0
ENSRNOT00000046102_37673,2433
ENSRNOT00000046248_37674,1
ENSRNOT00000021095_37675,0
ENSRNOT00000000995_37676,56
ENSRNOT00000086336_37677,5
ENSRNOT00000091402_37678,0
ENSRNOT00000030497_37679,4
ENSRNOT00000036229_37680,0
ENSRNOT00000082077_37681,22
ENSRNOT00000021144_37682,26
ENSRNOT00000016730_37683,44
ENSRNOT00000002938_37684,0
ENSRNOT00000025574_37685,33
ENSRNOT00000038092_37686,19
ENSRNOT00000028693_37687,0
ENSRNOT00000081191_37688,0
ENSRNOT00000071432_37689,0
ENSRNOT00000028678_37690,0
ENSRNOT00000078179_37691,0
ENSRNOT00000073583_37692,0
ENSRNOT00000001163_37693,803
ENSRNOT00000091672_37694,82
ENSRNOT00000071597_37695,0
ENSRNOT00000009452_37696,2
ENSRNOT00000046112_37697,0
ENSRNOT00000001860_37698,1
ENSRNOT00000038652_37699,62
ENSRNOT00000027225_37700,38
ENSRNOT00000070815_37701,0
ENSRNOT00000042374_37702,0
ENSRNOT00000048779_37703,0
ENSRNOT00000014413_37704,8
ENSRNOT00000006169_37705,159
ENSRNOT00000082107_37706,190
ENSRNOT00000038213_37707,0
ENSRNOT00000026734_37708,6
ENSRNOT00000013355_37709,5
ENSRNOT00000050551_37710,1
ENSRNOT00000013904_37711,1
ENSRNOT00000083147_37712,0
ENSRNOT00000006020_37713,1
ENSRNOT00000016087_37714,0
ENSRNOT00000039234_37715,63
ENSRNOT00000074515_37716,925
ENSRNOT00000088320_37717,0
ENSRNOT00000016669_37718,0
ENSRNOT00000046884_37719,0
ENSRNOT00000089152_37720,0
ENSRNOT00000024207_37721,88
ENSRNOT00000078436_37722,190
ENSRNOT00000078135_37723,0
ENSRNOT00000016841_37724,0
ENSRNOT00000080963_37725,0
ENSRNOT00000000554_37726,0
ENSRNOT00000048214_37727,14
ENSRNOT00000013695_37728,891
ENSRNOT00000048804_37729,0
ENSRNOT00000041938_37730,20
ENSRNOT00000068553_37731,0
ENSRNOT00000015889_37732,0
ENSRNOT00000082869_37733,32
ENSRNOT00000083701_37734,0
ENSRNOT00000005640_37735,21
ENSRNOT00000071591_37736,180
ENSRNOT00000006034_37737,423
ENSRNOT00000026539_37738,0
ENSRNOT00000060335_37739,0
ENSRNOT00000078944_37740,0
ENSRNOT00000026418_37741,48
ENSRNOT00000011827_37742,8
ENSRNOT00000080746_37743,0
ENSRNOT00000025357_37744,0
ENSRNOT00000029027_37745,0
ENSRNOT00000023581_37746,0
ENSRNOT00000030996_37747,15
ENSRNOT00000065729_37748,1496
ENSRNOT00000078968_37749,0
ENSRNOT00000030268_37750,0
ENSRNOT00000089203_37751,0
ENSRNOT00000086056_37752,41
ENSRNOT00000054917_37753,1
ENSRNOT00000057806_37754,0
ENSRNOT00000027693_37755,220
ENSRNOT00000047069_37756,0
ENSRNOT00000011688_37757,12
ENSRNOT00000043724_37758,0
ENSRNOT00000086294_37759,0
ENSRNOT00000077571_37760,0
ENSRNOT00000089980_37761,9
ENSRNOT00000077603_37762,0
ENSRNOT00000083517_37763,0
ENSRNOT00000011694_37764,0
ENSRNOT00000090838_37765,0
ENSRNOT00000009430_37766,8
ENSRNOT00000006074_37767,133
ENSRNOT00000036209_37768,3
ENSRNOT00000046525_37769,0
ENSRNOT00000067843_37770,70
ENSRNOT00000026333_37771,24
ENSRNOT00000087750_37772,64
ENSRNOT00000016562_37773,0
ENSRNOT00000017652_37774,40
ENSRNOT00000026381_37775,50
ENSRNOT00000074204_37776,0
ENSRNOT00000071806_37777,0
ENSRNOT00000065642_37778,0
ENSRNOT00000006177_37779,8
ENSRNOT00000043210_37780,8
ENSRNOT00000057007_37781,0
ENSRNOT00000048910_37782,8
ENSRNOT00000022425_37783,339
ENSRNOT00000021027_37784,0
ENSRNOT00000034708_37785,82
ENSRNOT00000048702_37786,0
ENSRNOT00000041189_37787,0
ENSRNOT00000081028_37788,0
ENSRNOT00000089319_37789,0
ENSRNOT00000003986_37790,2
ENSRNOT00000090943_37791,0
ENSRNOT00000044252_37792,0
ENSRNOT00000049137_37793,0
ENSRNOT00000020826_37794,45
ENSRNOT00000037809_37795,423
ENSRNOT00000086003_37796,0
ENSRNOT00000021471_37797,4
ENSRNOT00000083295_37798,3
ENSRNOT00000044255_37799,72
ENSRNOT00000009100_37800,81
ENSRNOT00000032879_37801,4
ENSRNOT00000011869_37802,0
ENSRNOT00000085892_37803,0
ENSRNOT00000003639_37804,26
ENSRNOT00000064478_37805,44
ENSRNOT00000088737_37806,82
ENSRNOT00000076608_37807,58
ENSRNOT00000072986_37808,0
ENSRNOT00000065384_37809,0
ENSRNOT00000017984_37810,108
ENSRNOT00000066733_37811,6
ENSRNOT00000083336_37812,6
ENSRNOT00000068152_37813,72
ENSRNOT00000055200_37814,0
ENSRNOT00000085255_37815,0
ENSRNOT00000077238_37816,0
ENSRNOT00000018922_37817,106
ENSRNOT00000029183_37818,0
ENSRNOT00000086987_37819,298
ENSRNOT00000011198_37820,0
ENSRNOT00000024483_37821,0
ENSRNOT00000027320_37822,6
ENSRNOT00000046775_37823,5
ENSRNOT00000065747_37824,2
ENSRNOT00000049179_37825,0
ENSRNOT00000085517_37826,0
ENSRNOT00000020103_37827,0
ENSRNOT00000077153_37828,464
ENSRNOT00000012080_37829,0
ENSRNOT00000066121_37830,243
ENSRNOT00000082919_37831,0
ENSRNOT00000082453_37832,67
ENSRNOT00000004047_37833,0
ENSRNOT00000051671_37834,0
ENSRNOT00000056722_37835,0
ENSRNOT00000088557_37836,0
ENSRNOT00000064972_37837,0
ENSRNOT00000010783_37838,7
ENSRNOT00000072271_37839,652
ENSRNOT00000002838_37840,26
ENSRNOT00000028479_37841,1
ENSRNOT00000049340_37842,0
ENSRNOT00000070998_37843,0
ENSRNOT00000074549_37844,3
ENSRNOT00000026190_37845,0
ENSRNOT00000072241_37846,3
ENSRNOT00000039463_37847,0
ENSRNOT00000019370_37848,0
ENSRNOT00000079172_37849,0
ENSRNOT00000087132_37850,5
ENSRNOT00000073336_37851,0
ENSRNOT00000003823_37852,0
ENSRNOT00000085853_37853,113
ENSRNOT00000066601_37854,11
ENSRNOT00000026077_37855,16
ENSRNOT00000014478_37856,271
ENSRNOT00000051142_37857,0
ENSRNOT00000071704_37858,0
ENSRNOT00000005262_37859,138
ENSRNOT00000077484_37860,0
ENSRNOT00000000996_37861,0
ENSRNOT00000048300_37862,0
ENSRNOT00000088538_37863,3
ENSRNOT00000009794_37864,0
ENSRNOT00000017469_37865,40
ENSRNOT00000085684_37866,20
ENSRNOT00000018234_37867,50
ENSRNOT00000061128_37868,52
ENSRNOT00000009606_37869,61
ENSRNOT00000085210_37870,35
ENSRNOT00000049913_37871,0
ENSRNOT00000050941_37872,0
ENSRNOT00000034267_37873,9
ENSRNOT00000067597_37874,0
ENSRNOT00000022862_37875,14
ENSRNOT00000061219_37876,0
ENSRNOT00000048829_37877,0
ENSRNOT00000010510_37878,0
ENSRNOT00000063875_37879,0
ENSRNOT00000024674_37880,16
ENSRNOT00000020004_37881,11
ENSRNOT00000078496_37882,2
ENSRNOT00000085958_37883,0
ENSRNOT00000024010_37884,160
ENSRNOT00000002546_37885,0
ENSRNOT00000013801_37886,5
ENSRNOT00000045150_37887,1
ENSRNOT00000050434_37888,26
ENSRNOT00000013124_37889,53
ENSRNOT00000027639_37890,18
ENSRNOT00000064298_37891,0
ENSRNOT00000028089_37892,9
ENSRNOT00000045794_37893,0
ENSRNOT00000027690_37894,0
ENSRNOT00000087368_37895,0
ENSRNOT00000044030_37896,742
ENSRNOT00000016447_37897,19
ENSRNOT00000072793_37898,0
ENSRNOT00000006524_37899,0
ENSRNOT00000021171_37900,7
ENSRNOT00000050374_37901,1
ENSRNOT00000056964_37902,3
ENSRNOT00000037742_37903,20
ENSRNOT00000037133_37904,2
ENSRNOT00000037313_37905,9
ENSRNOT00000064798_37906,1
ENSRNOT00000018815_37907,0
ENSRNOT00000012004_37908,282
ENSRNOT00000016494_37909,10
ENSRNOT00000044376_37910,17
ENSRNOT00000076951_37911,0
ENSRNOT00000073971_37912,0
ENSRNOT00000010720_37913,381
ENSRNOT00000092148_37914,0
ENSRNOT00000027164_37915,0
ENSRNOT00000047477_37916,0
ENSRNOT00000072100_37917,0
ENSRNOT00000075584_37918,0
ENSRNOT00000013535_37919,90
ENSRNOT00000024782_37920,27
ENSRNOT00000027353_37921,15
ENSRNOT00000036718_37922,246
ENSRNOT00000048453_37923,1
ENSRNOT00000025664_37924,240
ENSRNOT00000050949_37925,0
ENSRNOT00000077927_37926,0
ENSRNOT00000073209_37927,0
ENSRNOT00000071967_37928,0
ENSRNOT00000083189_37929,18
ENSRNOT00000057644_37930,0
ENSRNOT00000046914_37931,0
ENSRNOT00000091129_37932,0
ENSRNOT00000035034_37933,199
ENSRNOT00000023172_37934,81
ENSRNOT00000077083_37935,478
ENSRNOT00000041326_37936,1
ENSRNOT00000086405_37937,0
ENSRNOT00000040325_37938,1
ENSRNOT00000010789_37939,4
ENSRNOT00000079236_37940,0
ENSRNOT00000077436_37941,0
ENSRNOT00000023379_37942,37
ENSRNOT00000042056_37943,0
ENSRNOT00000013865_37944,3
ENSRNOT00000071233_37945,0
ENSRNOT00000026965_37946,136
ENSRNOT00000089638_37947,19
ENSRNOT00000078381_37948,0
ENSRNOT00000050601_37949,0
ENSRNOT00000047208_37950,0
ENSRNOT00000083858_37951,0
ENSRNOT00000047399_37952,0
ENSRNOT00000059823_37953,0
ENSRNOT00000039037_37954,0
ENSRNOT00000038074_37955,12
ENSRNOT00000087116_37956,0
ENSRNOT00000043708_37957,0
ENSRNOT00000019916_37958,0
ENSRNOT00000045346_37959,0
ENSRNOT00000002527_37960,45
ENSRNOT00000038296_37961,1
ENSRNOT00000006238_37962,0
ENSRNOT00000020149_37963,32
ENSRNOT00000018510_37964,0
ENSRNOT00000089168_37965,0
ENSRNOT00000017851_37966,0
ENSRNOT00000057901_37967,0
ENSRNOT00000003466_37968,0
ENSRNOT00000035158_37969,46
ENSRNOT00000072294_37970,0
ENSRNOT00000041502_37971,0
ENSRNOT00000031235_37972,0
ENSRNOT00000047907_37973,0
ENSRNOT00000082554_37974,0
ENSRNOT00000002621_37975,0
ENSRNOT00000046849_37976,0
ENSRNOT00000044274_37977,5
ENSRNOT00000046977_37978,0
ENSRNOT00000080907_37979,0
ENSRNOT00000017098_37980,85
ENSRNOT00000026249_37981,265
ENSRNOT00000024785_37982,1
ENSRNOT00000057689_37983,362
ENSRNOT00000026458_37984,24
ENSRNOT00000044487_37985,8
ENSRNOT00000005059_37986,19
ENSRNOT00000061493_37987,785
ENSRNOT00000019769_37988,26
ENSRNOT00000051365_37989,0
ENSRNOT00000052417_37990,0
ENSRNOT00000004289_37991,0
ENSRNOT00000019569_37992,0
ENSRNOT00000084590_37993,10
ENSRNOT00000088370_37994,89
ENSRNOT00000074369_37995,0
ENSRNOT00000035040_37996,0
ENSRNOT00000041348_37997,0
ENSRNOT00000091916_37998,0
ENSRNOT00000073746_37999,44
ENSRNOT00000002776_38000,5
ENSRNOT00000009321_38001,3
ENSRNOT00000061546_38002,0
ENSRNOT00000012269_38003,209
ENSRNOT00000054806_38004,0
ENSRNOT00000056461_38005,0
ENSRNOT00000085162_38006,0
ENSRNOT00000041664_38007,0
ENSRNOT00000027032_38008,20
ENSRNOT00000088979_38009,0
ENSRNOT00000075461_38010,40
ENSRNOT00000008762_38011,0
ENSRNOT00000079764_38012,0
ENSRNOT00000004909_38013,0
ENSRNOT00000079760_38014,10
ENSRNOT00000073003_38015,69
ENSRNOT00000019502_38016,2
ENSRNOT00000011466_38017,0
ENSRNOT00000033209_38018,0
ENSRNOT00000007855_38019,0
ENSRNOT00000009516_38020,20
ENSRNOT00000028970_38021,1
ENSRNOT00000014941_38022,198
ENSRNOT00000036175_38023,1
ENSRNOT00000029197_38024,0
ENSRNOT00000013979_38025,0
ENSRNOT00000084503_38026,74
ENSRNOT00000083436_38027,0
ENSRNOT00000080608_38028,42
ENSRNOT00000082181_38029,3
ENSRNOT00000089122_38030,28
ENSRNOT00000024658_38031,31
ENSRNOT00000072294_38032,62
ENSRNOT00000078058_38033,0
ENSRNOT00000031943_38034,0
ENSRNOT00000019002_38035,11
ENSRNOT00000018988_38036,0
ENSRNOT00000060494_38037,0
ENSRNOT00000021833_38038,45
ENSRNOT00000077710_38039,0
ENSRNOT00000087957_38040,2
ENSRNOT00000017968_38041,36
ENSRNOT00000086891_38042,150
ENSRNOT00000039341_38043,0
ENSRNOT00000019570_38044,2
ENSRNOT00000075600_38045,0
ENSRNOT00000035431_38046,0
ENSRNOT00000026792_38047,0
ENSRNOT00000086641_38048,167
ENSRNOT00000029508_38049,0
ENSRNOT00000083995_38050,2
ENSRNOT00000020347_38051,192
ENSRNOT00000018645_38052,3
ENSRNOT00000085730_38053,11
ENSRNOT00000087977_38054,24
ENSRNOT00000084465_38055,0
ENSRNOT00000084413_38056,65
ENSRNOT00000035805_38057,156
ENSRNOT00000044983_38058,63
ENSRNOT00000087979_38059,0
ENSRNOT00000075314_38060,0
ENSRNOT00000068251_38061,0
ENSRNOT00000087740_38062,60
ENSRNOT00000024725_38063,491
ENSRNOT00000010792_38064,0
ENSRNOT00000012413_38065,9
ENSRNOT00000072216_38066,0
ENSRNOT00000009679_38067,0
ENSRNOT00000067919_38068,0
ENSRNOT00000028927_38069,2
ENSRNOT00000038939_38070,4
ENSRNOT00000038250_38071,0
ENSRNOT00000091792_38072,124
ENSRNOT00000013450_38073,63
ENSRNOT00000083763_38074,60
ENSRNOT00000071942_38075,0
ENSRNOT00000085508_38076,4
ENSRNOT00000087588_38077,12
ENSRNOT00000055251_38078,0
ENSRNOT00000015566_38079,3
ENSRNOT00000022884_38080,0
ENSRNOT00000007588_38081,0
ENSRNOT00000006184_38082,0
ENSRNOT00000082288_38083,1
ENSRNOT00000015517_38084,6
ENSRNOT00000010606_38085,0
ENSRNOT00000004192_38086,43
ENSRNOT00000055034_38087,45
ENSRNOT00000080039_38088,35
ENSRNOT00000026856_38089,361
ENSRNOT00000035695_38090,0
ENSRNOT00000083220_38091,25
ENSRNOT00000019754_38092,9
ENSRNOT00000082378_38093,0
ENSRNOT00000060971_38094,0
ENSRNOT00000042547_38095,131
ENSRNOT00000071235_38096,0
ENSRNOT00000025965_38097,52
ENSRNOT00000002429_38098,494
ENSRNOT00000089855_38099,0
ENSRNOT00000082596_38100,83
ENSRNOT00000045802_38101,2
ENSRNOT00000026284_38102,8
ENSRNOT00000074853_38103,170
ENSRNOT00000071977_38104,11
ENSRNOT00000079568_38105,113
ENSRNOT00000007261_38106,42
ENSRNOT00000082380_38107,0
ENSRNOT00000092365_38108,0
ENSRNOT00000025989_38109,0
ENSRNOT00000075952_38110,11
ENSRNOT00000002560_38111,7
ENSRNOT00000009979_38112,0
ENSRNOT00000029230_38113,16
ENSRNOT00000061873_38114,2
ENSRNOT00000007169_38115,37
ENSRNOT00000028181_38116,28
ENSRNOT00000004048_38117,0
ENSRNOT00000006913_38118,37
ENSRNOT00000088484_38119,3
ENSRNOT00000076193_38120,0
ENSRNOT00000061889_38121,0
ENSRNOT00000077453_38122,11
ENSRNOT00000091147_38123,110
ENSRNOT00000064526_38124,2
ENSRNOT00000077364_38125,0
ENSRNOT00000052329_38126,0
ENSRNOT00000091520_38127,25
ENSRNOT00000011005_38128,0
ENSRNOT00000030273_38129,0
ENSRNOT00000078193_38130,0
ENSRNOT00000028113_38131,1
ENSRNOT00000091311_38132,0
ENSRNOT00000002550_38133,229
ENSRNOT00000030442_38134,0
ENSRNOT00000014604_38135,42
ENSRNOT00000051343_38136,1
ENSRNOT00000072663_38137,0
ENSRNOT00000048166_38138,0
ENSRNOT00000089162_38139,0
ENSRNOT00000049285_38140,66
ENSRNOT00000010019_38141,0
ENSRNOT00000072441_38142,0
ENSRNOT00000005726_38143,14
ENSRNOT00000027782_38144,24
ENSRNOT00000066598_38145,0
ENSRNOT00000000890_38146,2
ENSRNOT00000051362_38147,316
ENSRNOT00000058524_38148,4
ENSRNOT00000043727_38149,0
ENSRNOT00000060527_38150,4
ENSRNOT00000090761_38151,0
